Cod_setor,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,Basico_V001,Basico_V002,Basico_V003,Basico_V004,Basico_V005,Basico_V006,Basico_V007,Basico_V008,Basico_V009,Basico_V010,Basico_V011,Basico_V012,Domicilio01_RN_V001,Domicilio01_RN_V002,Domicilio01_RN_V003,Domicilio01_RN_V004,Domicilio01_RN_V005,Domicilio01_RN_V006,Domicilio01_RN_V007,Domicilio01_RN_V008,Domicilio01_RN_V009,Domicilio01_RN_V010,Domicilio01_RN_V011,Domicilio01_RN_V012,Domicilio01_RN_V013,Domicilio01_RN_V014,Domicilio01_RN_V015,Domicilio01_RN_V016,Domicilio01_RN_V017,Domicilio01_RN_V018,Domicilio01_RN_V019,Domicilio01_RN_V020,Domicilio01_RN_V021,Domicilio01_RN_V022,Domicilio01_RN_V023,Domicilio01_RN_V024,Domicilio01_RN_V025,Domicilio01_RN_V026,Domicilio01_RN_V027,Domicilio01_RN_V028,Domicilio01_RN_V029,Domicilio01_RN_V030,Domicilio01_RN_V031,Domicilio01_RN_V032,Domicilio01_RN_V033,Domicilio01_RN_V034,Domicilio01_RN_V035,Domicilio01_RN_V036,Domicilio01_RN_V037,Domicilio01_RN_V038,Domicilio01_RN_V039,Domicilio01_RN_V040,Domicilio01_RN_V041,Domicilio01_RN_V042,Domicilio01_RN_V043,Domicilio01_RN_V044,Domicilio01_RN_V045,Domicilio01_RN_V046,Domicilio01_RN_V047,Domicilio01_RN_V048,Domicilio01_RN_V049,Domicilio01_RN_V050,Domicilio01_RN_V051,Domicilio01_RN_V052,Domicilio01_RN_V053,Domicilio01_RN_V054,Domicilio01_RN_V055,Domicilio01_RN_V056,Domicilio01_RN_V057,Domicilio01_RN_V058,Domicilio01_RN_V059,Domicilio01_RN_V060,Domicilio01_RN_V061,Domicilio01_RN_V062,Domicilio01_RN_V063,Domicilio01_RN_V064,Domicilio01_RN_V065,Domicilio01_RN_V066,Domicilio01_RN_V067,Domicilio01_RN_V068,Domicilio01_RN_V069,Domicilio01_RN_V070,Domicilio01_RN_V071,Domicilio01_RN_V072,Domicilio01_RN_V073,Domicilio01_RN_V074,Domicilio01_RN_V075,Domicilio01_RN_V076,Domicilio01_RN_V077,Domicilio01_RN_V078,Domicilio01_RN_V079,Domicilio01_RN_V080,Domicilio01_RN_V081,Domicilio01_RN_V082,Domicilio01_RN_V083,Domicilio01_RN_V084,Domicilio01_RN_V085,Domicilio01_RN_V086,Domicilio01_RN_V087,Domicilio01_RN_V088,Domicilio01_RN_V089,Domicilio01_RN_V090,Domicilio01_RN_V091,Domicilio01_RN_V092,Domicilio01_RN_V093,Domicilio01_RN_V094,Domicilio01_RN_V095,Domicilio01_RN_V096,Domicilio01_RN_V097,Domicilio01_RN_V098,Domicilio01_RN_V099,Domicilio01_RN_V100,Domicilio01_RN_V101,Domicilio01_RN_V102,Domicilio01_RN_V103,Domicilio01_RN_V104,Domicilio01_RN_V105,Domicilio01_RN_V106,Domicilio01_RN_V107,Domicilio01_RN_V108,Domicilio01_RN_V109,Domicilio01_RN_V110,Domicilio01_RN_V111,Domicilio01_RN_V112,Domicilio01_RN_V113,Domicilio01_RN_V114,Domicilio01_RN_V115,Domicilio01_RN_V116,Domicilio01_RN_V117,Domicilio01_RN_V118,Domicilio01_RN_V119,Domicilio01_RN_V120,Domicilio01_RN_V121,Domicilio01_RN_V122,Domicilio01_RN_V123,Domicilio01_RN_V124,Domicilio01_RN_V125,Domicilio01_RN_V126,Domicilio01_RN_V127,Domicilio01_RN_V128,Domicilio01_RN_V129,Domicilio01_RN_V130,Domicilio01_RN_V131,Domicilio01_RN_V132,Domicilio01_RN_V133,Domicilio01_RN_V134,Domicilio01_RN_V135,Domicilio01_RN_V136,Domicilio01_RN_V137,Domicilio01_RN_V138,Domicilio01_RN_V139,Domicilio01_RN_V140,Domicilio01_RN_V141,Domicilio01_RN_V142,Domicilio01_RN_V143,Domicilio01_RN_V144,Domicilio01_RN_V145,Domicilio01_RN_V146,Domicilio01_RN_V147,Domicilio01_RN_V148,Domicilio01_RN_V149,Domicilio01_RN_V150,Domicilio01_RN_V151,Domicilio01_RN_V152,Domicilio01_RN_V153,Domicilio01_RN_V154,Domicilio01_RN_V155,Domicilio01_RN_V156,Domicilio01_RN_V157,Domicilio01_RN_V158,Domicilio01_RN_V159,Domicilio01_RN_V160,Domicilio01_RN_V161,Domicilio01_RN_V162,Domicilio01_RN_V163,Domicilio01_RN_V164,Domicilio01_RN_V165,Domicilio01_RN_V166,Domicilio01_RN_V167,Domicilio01_RN_V168,Domicilio01_RN_V169,Domicilio01_RN_V170,Domicilio01_RN_V171,Domicilio01_RN_V172,Domicilio01_RN_V173,Domicilio01_RN_V174,Domicilio01_RN_V175,Domicilio01_RN_V176,Domicilio01_RN_V177,Domicilio01_RN_V178,Domicilio01_RN_V179,Domicilio01_RN_V180,Domicilio01_RN_V181,Domicilio01_RN_V182,Domicilio01_RN_V183,Domicilio01_RN_V184,Domicilio01_RN_V185,Domicilio01_RN_V186,Domicilio01_RN_V187,Domicilio01_RN_V188,Domicilio01_RN_V189,Domicilio01_RN_V190,Domicilio01_RN_V191,Domicilio01_RN_V192,Domicilio01_RN_V193,Domicilio01_RN_V194,Domicilio01_RN_V195,Domicilio01_RN_V196,Domicilio01_RN_V197,Domicilio01_RN_V198,Domicilio01_RN_V199,Domicilio01_RN_V200,Domicilio01_RN_V201,Domicilio01_RN_V202,Domicilio01_RN_V203,Domicilio01_RN_V204,Domicilio01_RN_V205,Domicilio01_RN_V206,Domicilio01_RN_V207,Domicilio01_RN_V208,Domicilio01_RN_V209,Domicilio01_RN_V210,Domicilio01_RN_V211,Domicilio01_RN_V212,Domicilio01_RN_V213,Domicilio01_RN_V214,Domicilio01_RN_V215,Domicilio01_RN_V216,Domicilio01_RN_V217,Domicilio01_RN_V218,Domicilio01_RN_V219,Domicilio01_RN_V220,Domicilio01_RN_V221,Domicilio01_RN_V222,Domicilio01_RN_V223,Domicilio01_RN_V224,Domicilio01_RN_V225,Domicilio01_RN_V226,Domicilio01_RN_V227,Domicilio01_RN_V228,Domicilio01_RN_V229,Domicilio01_RN_V230,Domicilio01_RN_V231,Domicilio01_RN_V232,Domicilio01_RN_V233,Domicilio01_RN_V234,Domicilio01_RN_V235,Domicilio01_RN_V236,Domicilio01_RN_V237,Domicilio01_RN_V238,Domicilio01_RN_V239,Domicilio01_RN_V240,Domicilio01_RN_V241,Domicilio02_RN_V001,Domicilio02_RN_V002,Domicilio02_RN_V003,Domicilio02_RN_V004,Domicilio02_RN_V005,Domicilio02_RN_V006,Domicilio02_RN_V007,Domicilio02_RN_V008,Domicilio02_RN_V009,Domicilio02_RN_V010,Domicilio02_RN_V011,Domicilio02_RN_V012,Domicilio02_RN_V013,Domicilio02_RN_V014,Domicilio02_RN_V015,Domicilio02_RN_V016,Domicilio02_RN_V017,Domicilio02_RN_V018,Domicilio02_RN_V019,Domicilio02_RN_V020,Domicilio02_RN_V021,Domicilio02_RN_V022,Domicilio02_RN_V023,Domicilio02_RN_V024,Domicilio02_RN_V025,Domicilio02_RN_V026,Domicilio02_RN_V027,Domicilio02_RN_V028,Domicilio02_RN_V029,Domicilio02_RN_V030,Domicilio02_RN_V031,Domicilio02_RN_V032,Domicilio02_RN_V033,Domicilio02_RN_V034,Domicilio02_RN_V035,Domicilio02_RN_V036,Domicilio02_RN_V037,Domicilio02_RN_V038,Domicilio02_RN_V039,Domicilio02_RN_V040,Domicilio02_RN_V041,Domicilio02_RN_V042,Domicilio02_RN_V043,Domicilio02_RN_V044,Domicilio02_RN_V045,Domicilio02_RN_V046,Domicilio02_RN_V047,Domicilio02_RN_V048,Domicilio02_RN_V049,Domicilio02_RN_V050,Domicilio02_RN_V051,Domicilio02_RN_V052,Domicilio02_RN_V053,Domicilio02_RN_V054,Domicilio02_RN_V055,Domicilio02_RN_V056,Domicilio02_RN_V057,Domicilio02_RN_V058,Domicilio02_RN_V059,Domicilio02_RN_V060,Domicilio02_RN_V061,Domicilio02_RN_V062,Domicilio02_RN_V063,Domicilio02_RN_V064,Domicilio02_RN_V065,Domicilio02_RN_V066,Domicilio02_RN_V067,Domicilio02_RN_V068,Domicilio02_RN_V069,Domicilio02_RN_V070,Domicilio02_RN_V071,Domicilio02_RN_V072,Domicilio02_RN_V073,Domicilio02_RN_V074,Domicilio02_RN_V075,Domicilio02_RN_V076,Domicilio02_RN_V077,Domicilio02_RN_V078,Domicilio02_RN_V079,Domicilio02_RN_V080,Domicilio02_RN_V081,Domicilio02_RN_V082,Domicilio02_RN_V083,Domicilio02_RN_V084,Domicilio02_RN_V085,Domicilio02_RN_V086,Domicilio02_RN_V087,Domicilio02_RN_V088,Domicilio02_RN_V089,Domicilio02_RN_V090,Domicilio02_RN_V091,Domicilio02_RN_V092,Domicilio02_RN_V093,Domicilio02_RN_V094,Domicilio02_RN_V095,Domicilio02_RN_V096,Domicilio02_RN_V097,Domicilio02_RN_V098,Domicilio02_RN_V099,Domicilio02_RN_V100,Domicilio02_RN_V101,Domicilio02_RN_V102,Domicilio02_RN_V103,Domicilio02_RN_V104,Domicilio02_RN_V105,Domicilio02_RN_V106,Domicilio02_RN_V107,Domicilio02_RN_V108,Domicilio02_RN_V109,Domicilio02_RN_V110,Domicilio02_RN_V111,Domicilio02_RN_V112,Domicilio02_RN_V113,Domicilio02_RN_V114,Domicilio02_RN_V115,Domicilio02_RN_V116,Domicilio02_RN_V117,Domicilio02_RN_V118,Domicilio02_RN_V119,Domicilio02_RN_V120,Domicilio02_RN_V121,Domicilio02_RN_V122,Domicilio02_RN_V123,Domicilio02_RN_V124,Domicilio02_RN_V125,Domicilio02_RN_V126,Domicilio02_RN_V127,Domicilio02_RN_V128,Domicilio02_RN_V129,Domicilio02_RN_V130,Domicilio02_RN_V131,Domicilio02_RN_V132
240810205060001,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102031,Potengi,1,0,164.0,652.0,3.98,4.1,962.1,1327815.33,1111.16,1368189.6,548.38,629482.75,890.17,717816.78,164,164,164.0,0.0,0.0,136.0,0.0,26.0,1.0,1.0,0.0,164.0,0.0,0.0,0.0,164.0,1.0,5.0,158.0,0.0,0.0,0.0,0.0,164.0,107.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,164.0,0.0,0.0,161.0,3.0,0.0,5.0,36.0,37.0,29.0,30.0,12.0,6.0,5.0,2.0,2.0,8.0,6.0,13.0,20.0,21.0,15.0,8.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,6.0,1.0,0.0,0.0,23.0,17.0,8.0,15.0,4.0,5.0,0.0,16.0,7.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,136.0,0.0,26.0,1.0,1.0,0.0,164.0,0.0,0.0,0.0,164.0,1.0,5.0,158.0,0.0,0.0,0.0,0.0,164.0,107.0,50.0,7.0,0.0,0.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,164.0,0.0,0.0,161.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,164.0,1.0,5.0,158.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652,652.0,652.0,0.0,0.0,554.0,0.0,78.0,4.0,16.0,0.0,652.0,0.0,0.0,0.0,652.0,5.0,21.0,626.0,0.0,0.0,0.0,0.0,652.0,398.0,223.0,31.0,0.0,0.0,652.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,652.0,0.0,0.0,644.0,8.0,0.0,310,310.0,310.0,0.0,0.0,264.0,0.0,38.0,1.0,7.0,0.0,310.0,0.0,0.0,0.0,310.0,2.0,11.0,297.0,0.0,0.0,0.0,0.0,310.0,188.0,106.0,16.0,0.0,0.0,310.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,310.0,0.0,0.0,305.0,5.0,0.0,342,342.0,342.0,0.0,0.0,290.0,0.0,40.0,3.0,9.0,0.0,342.0,0.0,0.0,0.0,342.0,3.0,10.0,329.0,0.0,0.0,0.0,0.0,342.0,210.0,117.0,15.0,0.0,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,342.0,0.0,0.0,339.0,3.0,0.0
240810205060002,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102031,Potengi,1,0,299.0,1045.0,3.49,2.37,1160.25,1646337.48,1221.53,1658478.17,655.7,1042774.87,998.19,1245904.4,300,299,298.0,1.0,0.0,197.0,11.0,54.0,0.0,37.0,0.0,299.0,0.0,0.0,0.0,299.0,12.0,8.0,277.0,1.0,0.0,1.0,0.0,299.0,194.0,81.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,298.0,1.0,0.0,0.0,0.0,0.0,0.0,299.0,299.0,0.0,0.0,276.0,10.0,13.0,17.0,65.0,77.0,81.0,33.0,16.0,5.0,1.0,2.0,2.0,30.0,6.0,33.0,41.0,56.0,18.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,18.0,15.0,4.0,1.0,1.0,32.0,36.0,25.0,15.0,5.0,5.0,11.0,17.0,11.0,2.0,1.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,197.0,11.0,53.0,0.0,37.0,0.0,298.0,0.0,0.0,0.0,298.0,11.0,8.0,277.0,1.0,0.0,1.0,0.0,298.0,193.0,81.0,22.0,2.0,0.0,298.0,297.0,1.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,0.0,0.0,275.0,10.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,299.0,12.0,8.0,277.0,1.0,0.0,1.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046,1045.0,1043.0,2.0,0.0,692.0,48.0,185.0,0.0,120.0,0.0,1045.0,0.0,0.0,0.0,1045.0,51.0,30.0,955.0,2.0,0.0,7.0,0.0,1045.0,650.0,293.0,93.0,9.0,0.0,1045.0,1040.0,5.0,0.0,0.0,0.0,0.0,0.0,1045.0,1045.0,0.0,0.0,974.0,36.0,35.0,470,469.0,469.0,0.0,0.0,302.0,26.0,92.0,0.0,49.0,0.0,469.0,0.0,0.0,0.0,469.0,23.0,15.0,430.0,0.0,0.0,1.0,0.0,469.0,300.0,122.0,41.0,6.0,0.0,469.0,465.0,4.0,0.0,0.0,0.0,0.0,0.0,469.0,469.0,0.0,0.0,436.0,17.0,16.0,576,576.0,574.0,2.0,0.0,390.0,22.0,93.0,0.0,71.0,0.0,576.0,0.0,0.0,0.0,576.0,28.0,15.0,525.0,2.0,0.0,6.0,0.0,576.0,350.0,171.0,52.0,3.0,0.0,576.0,575.0,1.0,0.0,0.0,0.0,0.0,0.0,576.0,576.0,0.0,0.0,538.0,19.0,19.0
240810205060003,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102031,Potengi,1,0,378.0,1270.0,3.36,2.25,1067.16,797014.19,1123.64,775673.81,628.24,613038.41,963.99,617012.0,378,378,378.0,0.0,0.0,280.0,3.0,80.0,0.0,15.0,0.0,376.0,0.0,0.0,2.0,376.0,9.0,0.0,367.0,0.0,0.0,0.0,2.0,376.0,265.0,95.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,376.0,0.0,2.0,331.0,26.0,19.0,27.0,80.0,125.0,79.0,34.0,19.0,8.0,3.0,2.0,1.0,44.0,15.0,35.0,81.0,51.0,22.0,10.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,35.0,18.0,3.0,1.0,0.0,45.0,44.0,28.0,12.0,9.0,7.0,15.0,32.0,8.0,3.0,2.0,0.0,0.0,13.0,12.0,3.0,0.0,1.0,0.0,280.0,3.0,80.0,0.0,15.0,0.0,376.0,0.0,0.0,2.0,376.0,9.0,0.0,367.0,0.0,0.0,0.0,2.0,376.0,265.0,95.0,12.0,4.0,2.0,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,376.0,0.0,2.0,331.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,2.0,376.0,9.0,0.0,367.0,0.0,0.0,0.0,2.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270,1270.0,1270.0,0.0,0.0,959.0,9.0,252.0,0.0,50.0,0.0,1265.0,0.0,0.0,5.0,1265.0,34.0,0.0,1231.0,0.0,0.0,0.0,5.0,1265.0,827.0,360.0,55.0,23.0,5.0,1270.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,1266.0,0.0,4.0,1132.0,88.0,46.0,564,564.0,564.0,0.0,0.0,423.0,5.0,111.0,0.0,25.0,0.0,561.0,0.0,0.0,3.0,561.0,19.0,0.0,542.0,0.0,0.0,0.0,3.0,561.0,378.0,150.0,24.0,9.0,3.0,564.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,561.0,0.0,3.0,493.0,43.0,25.0,706,706.0,706.0,0.0,0.0,536.0,4.0,141.0,0.0,25.0,0.0,704.0,0.0,0.0,2.0,704.0,15.0,0.0,689.0,0.0,0.0,0.0,2.0,704.0,449.0,210.0,31.0,14.0,2.0,706.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,705.0,0.0,1.0,639.0,45.0,21.0
240810205060004,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102031,Potengi,1,0,352.0,1207.0,3.43,2.65,1137.11,1053092.31,1173.79,1043980.24,653.92,667015.84,968.19,683330.4,352,352,351.0,0.0,1.0,280.0,5.0,65.0,0.0,2.0,0.0,352.0,0.0,0.0,0.0,352.0,4.0,1.0,347.0,0.0,0.0,0.0,0.0,352.0,240.0,88.0,17.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,352.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,352.0,0.0,0.0,351.0,0.0,1.0,25.0,86.0,84.0,86.0,42.0,18.0,4.0,2.0,1.0,4.0,38.0,13.0,53.0,66.0,73.0,35.0,11.0,7.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,52.0,31.0,14.0,7.0,0.0,0.0,33.0,18.0,13.0,7.0,7.0,4.0,15.0,18.0,4.0,2.0,0.0,0.0,0.0,15.0,6.0,2.0,0.0,0.0,0.0,279.0,5.0,65.0,0.0,2.0,0.0,351.0,0.0,0.0,0.0,351.0,4.0,1.0,346.0,0.0,0.0,0.0,0.0,351.0,239.0,88.0,17.0,7.0,0.0,351.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,351.0,0.0,0.0,350.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,352.0,0.0,0.0,0.0,352.0,4.0,1.0,347.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207,1207.0,1202.0,0.0,5.0,968.0,15.0,214.0,0.0,10.0,0.0,1207.0,0.0,0.0,0.0,1207.0,18.0,2.0,1187.0,0.0,0.0,0.0,0.0,1207.0,788.0,321.0,73.0,25.0,0.0,1207.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,1207.0,0.0,0.0,1202.0,0.0,5.0,570,570.0,567.0,0.0,3.0,460.0,7.0,96.0,0.0,7.0,0.0,570.0,0.0,0.0,0.0,570.0,8.0,0.0,562.0,0.0,0.0,0.0,0.0,570.0,378.0,148.0,33.0,11.0,0.0,570.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,0.0,0.0,568.0,0.0,2.0,637,637.0,635.0,0.0,2.0,508.0,8.0,118.0,0.0,3.0,0.0,637.0,0.0,0.0,0.0,637.0,10.0,2.0,625.0,0.0,0.0,0.0,0.0,637.0,410.0,173.0,40.0,14.0,0.0,637.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,637.0,0.0,0.0,634.0,0.0,3.0
240810205060005,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102031,Potengi,1,0,324.0,1113.0,3.44,2.42,1730.53,123691026.71,1856.6,132496736.37,819.61,41582441.17,1238.95,62369869.28,324,324,324.0,0.0,0.0,211.0,18.0,89.0,0.0,6.0,0.0,322.0,0.0,0.0,2.0,324.0,7.0,6.0,302.0,6.0,0.0,3.0,0.0,324.0,229.0,71.0,20.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,324.0,0.0,0.0,288.0,34.0,2.0,24.0,66.0,97.0,72.0,37.0,14.0,8.0,2.0,3.0,1.0,44.0,7.0,37.0,68.0,57.0,24.0,8.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,16.0,1.0,0.0,2.0,29.0,29.0,15.0,13.0,6.0,5.0,19.0,16.0,3.0,1.0,0.0,0.0,0.0,13.0,9.0,1.0,1.0,0.0,1.0,211.0,18.0,89.0,0.0,6.0,0.0,322.0,0.0,0.0,2.0,324.0,7.0,6.0,302.0,6.0,0.0,3.0,0.0,324.0,229.0,71.0,20.0,4.0,0.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,324.0,0.0,0.0,288.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,2.0,324.0,7.0,6.0,302.0,6.0,0.0,3.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113,1113.0,1113.0,0.0,0.0,719.0,69.0,301.0,0.0,24.0,0.0,1110.0,0.0,0.0,3.0,1113.0,21.0,21.0,1034.0,20.0,0.0,17.0,0.0,1113.0,754.0,261.0,85.0,13.0,0.0,1113.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,1113.0,0.0,0.0,1020.0,86.0,7.0,501,501.0,501.0,0.0,0.0,325.0,30.0,137.0,0.0,9.0,0.0,500.0,0.0,0.0,1.0,501.0,9.0,13.0,462.0,9.0,0.0,8.0,0.0,501.0,332.0,130.0,34.0,5.0,0.0,501.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,501.0,0.0,0.0,462.0,36.0,3.0,612,612.0,612.0,0.0,0.0,394.0,39.0,164.0,0.0,15.0,0.0,610.0,0.0,0.0,2.0,612.0,12.0,8.0,572.0,11.0,0.0,9.0,0.0,612.0,422.0,131.0,51.0,8.0,0.0,612.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,612.0,0.0,0.0,558.0,50.0,4.0
